,Iteration,Fitness,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
0,0,6558.161043280753,0.0001505999971413985,"[10, 43, 20, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 40, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 9, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 8, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,1,0.99,0.001,0.9999984864205946,1,8192
1,1,6652.362270988119,0.0014505999970424455,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 9, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 8, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,1,0.99,0.001,0.999985421089114,1,8192
2,2,6652.529613252962,0.012273799999093171,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,1,0.99,0.001,0.9998766517958257,1,8192
3,4,6652.529613252962,0.021861299999727635,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,1,0.99,0.001,0.9997803107280316,1,8192
4,8,6702.906858711382,0.03200289999949746,"[10, 43, 40, 36, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 44]",geometric,1,0.99,0.001,0.9996784118272842,1,8192
5,16,6910.900294478541,0.04411689999687951,"[10, 43, 40, 36, 12, 23, 49, 9, 46, 15, 34, 3, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 1, 37, 25, 8, 5, 32, 2, 4, 39, 48, 11, 42, 27, 16, 19, 31, 18, 17, 29, 21, 0, 38, 7, 24, 14, 13, 30, 44]",geometric,1,0.99,0.001,0.9995567086208857,1,8192
6,32,7379.887257377577,0.05907139999908395,"[10, 43, 40, 36, 12, 23, 30, 8, 46, 15, 34, 3, 26, 6, 44, 48, 45, 35, 33, 47, 22, 41, 1, 37, 25, 9, 5, 32, 2, 16, 39, 28, 11, 42, 4, 27, 19, 31, 18, 17, 29, 21, 0, 38, 7, 24, 14, 13, 49, 20]",geometric,1,0.99,0.001,0.9994064887881722,1,8192
7,64,7941.956083492765,0.07690379999985453,"[10, 43, 40, 36, 27, 41, 30, 8, 46, 15, 34, 3, 26, 6, 44, 48, 2, 37, 33, 47, 22, 23, 1, 35, 14, 9, 5, 32, 45, 0, 39, 28, 11, 42, 4, 12, 19, 31, 18, 17, 29, 21, 16, 38, 7, 24, 25, 13, 49, 20]",geometric,1,0.99,0.001,0.9992273895988267,1,8192
8,128,8348.166507656772,0.0975034000002779,"[20, 43, 40, 36, 27, 34, 13, 8, 26, 3, 41, 42, 46, 6, 44, 48, 2, 37, 33, 23, 15, 49, 1, 10, 16, 9, 5, 32, 18, 0, 39, 28, 11, 22, 4, 12, 19, 31, 45, 17, 29, 21, 14, 38, 7, 24, 25, 30, 47, 35]",geometric,1,0.99,0.001,0.9990205380694201,1,8192
9,256,8701.523555140582,0.12777869999990799,"[20, 31, 43, 46, 3, 34, 13, 26, 2, 12, 41, 42, 36, 1, 44, 48, 33, 40, 8, 18, 6, 49, 0, 16, 10, 9, 5, 32, 23, 15, 39, 27, 11, 22, 19, 28, 4, 37, 45, 17, 29, 47, 14, 21, 7, 24, 25, 30, 38, 35]",geometric,1,0.99,0.001,0.9987166054062249,1,8192
10,512,8966.613243184342,0.18020789999718545,"[20, 29, 5, 46, 3, 34, 17, 1, 33, 0, 39, 28, 35, 26, 44, 48, 2, 13, 43, 7, 6, 49, 12, 14, 27, 36, 42, 18, 10, 23, 41, 15, 11, 22, 19, 31, 4, 37, 45, 40, 8, 47, 9, 21, 32, 24, 25, 30, 38, 16]",geometric,1,0.99,0.001,0.9981904892238608,1,8192
11,1024,9217.944943668717,0.29467989999830024,"[47, 29, 13, 23, 20, 34, 17, 1, 35, 0, 41, 22, 33, 43, 44, 48, 2, 5, 9, 7, 21, 19, 28, 25, 6, 39, 15, 11, 31, 38, 36, 42, 49, 10, 8, 12, 46, 37, 45, 3, 4, 40, 18, 27, 32, 24, 14, 30, 16, 26]",geometric,1,0.99,0.001,0.9970427493413478,1,8192
12,2048,9315.038688192351,0.5561894999991637,"[13, 1, 47, 23, 5, 45, 17, 34, 33, 24, 32, 21, 16, 48, 44, 43, 36, 20, 29, 35, 27, 19, 15, 39, 6, 25, 22, 49, 31, 38, 2, 42, 11, 10, 4, 40, 46, 37, 9, 3, 8, 12, 18, 28, 41, 0, 14, 30, 7, 26]",geometric,1,0.99,0.001,0.9944257030985625,1,8192
13,4096,9327.401155202047,0.9040935999983049,"[13, 1, 47, 4, 5, 45, 17, 48, 16, 24, 36, 21, 33, 34, 44, 43, 32, 20, 29, 35, 0, 25, 15, 39, 6, 41, 22, 49, 31, 38, 2, 42, 11, 12, 8, 40, 46, 3, 9, 37, 23, 10, 18, 28, 19, 27, 14, 30, 7, 26]",geometric,1,0.99,0.001,0.9909547126610185,1,8192
14,8192,9327.401155202047,0.9040935999983049,"[13, 1, 47, 4, 5, 45, 17, 48, 16, 24, 36, 21, 33, 34, 44, 43, 32, 20, 29, 35, 0, 25, 15, 39, 6, 41, 22, 49, 31, 38, 2, 42, 11, 12, 8, 40, 46, 3, 9, 37, 23, 10, 18, 28, 19, 27, 14, 30, 7, 26]",geometric,1,0.99,0.001,0.9909547126610185,1,8192
15,0,6558.161043280753,0.00014999999984866008,"[10, 43, 20, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 40, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 9, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 8, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,10,0.99,0.001,9.999984924507599,10,8192
16,1,6652.362270988119,0.0013266999994812068,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 9, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 8, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,10,0.99,0.001,9.999866663083228,10,8192
17,2,6652.529613252962,0.03392299999904935,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,10,0.99,0.001,9.996591205694509,10,8192
18,4,6652.529613252962,0.06751799999983632,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,10,0.99,0.001,9.993216516062184,10,8192
19,8,6702.906858711382,0.10822030000053928,"[10, 43, 40, 36, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 44]",geometric,10,0.99,0.001,9.989129409160949,10,8192
20,16,6910.900294478541,0.14357449999806704,"[10, 43, 40, 36, 12, 23, 49, 9, 46, 15, 34, 3, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 1, 37, 25, 8, 5, 32, 2, 4, 39, 48, 11, 42, 27, 16, 19, 31, 18, 17, 29, 21, 0, 38, 7, 24, 14, 13, 30, 44]",geometric,10,0.99,0.001,9.985580686384667,10,8192
21,32,7379.887257377577,0.18755550000059884,"[10, 43, 40, 36, 12, 23, 30, 8, 46, 15, 34, 3, 26, 6, 44, 48, 45, 35, 33, 47, 22, 41, 1, 37, 25, 9, 5, 32, 2, 16, 39, 28, 11, 42, 4, 27, 19, 31, 18, 17, 29, 21, 0, 38, 7, 24, 14, 13, 49, 20]",geometric,10,0.99,0.001,9.981167797225703,10,8192
22,64,7941.956083492765,0.23222299999906681,"[10, 43, 40, 36, 27, 41, 30, 8, 46, 15, 34, 3, 26, 6, 44, 48, 2, 37, 33, 47, 22, 23, 1, 35, 14, 9, 5, 32, 45, 0, 39, 28, 11, 42, 4, 12, 19, 31, 18, 17, 29, 21, 16, 38, 7, 24, 25, 13, 49, 20]",geometric,10,0.99,0.001,9.976688023287412,10,8192
23,128,8348.166507656772,0.2829253999989305,"[20, 43, 40, 36, 27, 34, 13, 8, 26, 3, 41, 42, 46, 6, 44, 48, 2, 37, 33, 23, 15, 49, 1, 10, 16, 9, 5, 32, 18, 0, 39, 28, 11, 22, 4, 12, 19, 31, 45, 17, 29, 21, 14, 38, 7, 24, 25, 30, 47, 35]",geometric,10,0.99,0.001,9.971605436121528,10,8192
24,256,8701.523555140582,0.34956079999756184,"[20, 31, 43, 46, 3, 34, 13, 26, 2, 12, 41, 42, 36, 1, 44, 48, 33, 40, 8, 18, 6, 49, 0, 16, 10, 9, 5, 32, 23, 15, 39, 27, 11, 22, 19, 28, 4, 37, 45, 17, 29, 47, 14, 21, 7, 24, 25, 30, 38, 35]",geometric,10,0.99,0.001,9.964929606373486,10,8192
25,512,8972.143996706267,0.42655489999742713,"[40, 4, 5, 46, 3, 34, 17, 1, 33, 29, 39, 28, 35, 26, 44, 24, 2, 30, 12, 18, 6, 36, 0, 14, 27, 9, 42, 49, 20, 43, 41, 10, 19, 22, 11, 31, 23, 37, 45, 13, 8, 47, 25, 21, 7, 48, 16, 15, 38, 32]",geometric,10,0.99,0.001,9.957221561478637,10,8192
26,1024,9201.399291107586,0.5626434000005247,"[40, 4, 12, 46, 3, 29, 7, 34, 17, 48, 19, 15, 32, 30, 35, 21, 2, 1, 47, 18, 27, 36, 24, 14, 42, 8, 5, 49, 20, 43, 25, 28, 39, 22, 11, 31, 23, 37, 45, 13, 9, 10, 41, 0, 44, 26, 16, 6, 33, 38]",geometric,10,0.99,0.001,9.943612028983008,10,8192
27,2048,9304.111747774443,0.8470177999988664,"[31, 4, 5, 9, 3, 1, 44, 48, 17, 34, 33, 0, 36, 21, 35, 30, 7, 29, 47, 18, 28, 19, 15, 41, 22, 49, 40, 8, 20, 26, 2, 6, 39, 42, 11, 12, 23, 37, 45, 13, 46, 10, 25, 27, 14, 43, 32, 24, 16, 38]",geometric,10,0.99,0.001,9.915233180324991,10,8192
28,4096,9347.227320874243,1.425936499999807,"[5, 4, 40, 46, 47, 29, 17, 48, 44, 34, 33, 21, 36, 6, 2, 30, 7, 1, 20, 11, 42, 39, 15, 19, 22, 49, 31, 9, 13, 26, 35, 0, 25, 28, 18, 12, 23, 3, 45, 37, 8, 10, 41, 27, 14, 24, 32, 43, 16, 38]",geometric,10,0.99,0.001,9.85771061260343,10,8192
29,8192,9347.227320874243,1.425936499999807,"[5, 4, 40, 46, 47, 29, 17, 48, 44, 34, 33, 21, 36, 6, 2, 30, 7, 1, 20, 11, 42, 39, 15, 19, 22, 49, 31, 9, 13, 26, 35, 0, 25, 28, 18, 12, 23, 3, 45, 37, 8, 10, 41, 27, 14, 24, 32, 43, 16, 38]",geometric,10,0.99,0.001,9.85771061260343,10,8192
30,0,6558.161043280753,0.00015129999883356504,"[10, 43, 20, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 40, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 9, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 8, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,50,0.99,0.001,49.99992396926766,50,8192
31,1,6652.362270988119,0.0012854000015067868,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 9, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 8, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,50,0.99,0.001,49.999354069086245,50,8192
32,2,6652.529613252962,0.06773579999935464,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,50,0.99,0.001,49.965973206517404,50,8192
33,4,6652.529613252962,0.1334908999997424,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,50,0.99,0.001,49.93296356013116,50,8192
34,8,6534.419141572402,0.199288499999966,"[10, 43, 40, 0, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 1, 32, 2, 4, 39, 5, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 36, 38, 7, 27, 16, 13, 30, 44]",geometric,50,0.99,0.001,49.89995440708608,50,8192
35,16,7126.977873603275,0.26495319999958156,"[10, 43, 40, 0, 12, 23, 49, 28, 37, 15, 34, 2, 26, 6, 20, 18, 24, 35, 33, 47, 22, 41, 5, 46, 25, 8, 1, 32, 3, 4, 39, 38, 11, 42, 45, 16, 19, 31, 9, 17, 29, 21, 36, 48, 7, 27, 14, 13, 30, 44]",geometric,50,0.99,0.001,49.867033682217034,50,8192
36,32,7381.185395415007,0.3313382000014826,"[26, 43, 40, 0, 12, 23, 49, 8, 37, 15, 34, 2, 10, 6, 20, 18, 24, 35, 33, 38, 22, 41, 5, 46, 25, 28, 1, 32, 3, 4, 39, 47, 11, 42, 16, 45, 19, 31, 9, 17, 29, 21, 36, 48, 7, 27, 14, 13, 30, 44]",geometric,50,0.99,0.001,49.83377391548879,50,8192
37,64,8152.708649388573,0.3987027000002854,"[49, 43, 33, 0, 12, 23, 30, 8, 5, 15, 34, 2, 21, 29, 37, 18, 24, 35, 40, 38, 22, 41, 31, 46, 7, 28, 1, 17, 4, 3, 39, 47, 11, 42, 16, 45, 19, 20, 9, 32, 48, 10, 36, 6, 25, 27, 14, 13, 26, 44]",geometric,50,0.99,0.001,49.80004608279186,50,8192
38,128,8544.064985545214,0.4736522999992303,"[42, 19, 33, 28, 34, 39, 30, 8, 5, 49, 24, 18, 37, 29, 40, 2, 6, 35, 43, 38, 12, 41, 31, 48, 7, 47, 1, 17, 4, 21, 23, 0, 36, 15, 16, 45, 3, 20, 9, 13, 46, 10, 11, 22, 25, 27, 14, 32, 26, 44]",geometric,50,0.99,0.001,49.76254739427219,50,8192
39,256,8730.403453877987,0.560685000000376,"[19, 0, 35, 47, 34, 39, 42, 33, 5, 49, 24, 18, 37, 29, 31, 2, 30, 7, 43, 25, 22, 41, 40, 48, 13, 8, 1, 17, 38, 6, 14, 15, 36, 27, 16, 45, 3, 20, 9, 12, 11, 10, 23, 28, 4, 21, 46, 32, 26, 44]",geometric,50,0.99,0.001,49.71903873412932,50,8192
40,512,9043.493890489084,0.6876488999987487,"[9, 0, 32, 45, 47, 2, 24, 39, 22, 49, 6, 19, 37, 29, 5, 14, 48, 7, 43, 33, 10, 4, 40, 46, 3, 18, 30, 17, 38, 28, 25, 15, 36, 21, 35, 34, 13, 20, 8, 27, 11, 42, 41, 12, 23, 31, 1, 16, 26, 44]",geometric,50,0.99,0.001,49.65563621762902,50,8192
41,1024,9206.255286781581,0.8486277999982121,"[29, 5, 35, 1, 47, 8, 27, 39, 21, 18, 12, 23, 31, 38, 28, 14, 48, 7, 43, 33, 15, 19, 10, 46, 3, 2, 30, 17, 9, 20, 25, 0, 36, 24, 16, 34, 32, 6, 49, 22, 11, 42, 41, 40, 4, 37, 45, 13, 26, 44]",geometric,50,0.99,0.001,49.57536371415601,50,8192
42,2048,9293.95265313491,1.160587400001532,"[29, 5, 33, 1, 3, 9, 47, 18, 28, 11, 10, 23, 40, 49, 27, 14, 34, 7, 30, 16, 0, 25, 6, 41, 42, 2, 48, 17, 38, 20, 39, 21, 36, 24, 32, 43, 35, 15, 19, 22, 8, 31, 4, 12, 46, 37, 45, 13, 26, 44]",geometric,50,0.99,0.001,49.420173549028966,50,8192
43,4096,9336.5492288687,1.5757868000000599,"[34, 33, 47, 45, 37, 9, 5, 23, 42, 11, 10, 4, 40, 18, 27, 35, 48, 7, 30, 16, 0, 25, 6, 41, 28, 2, 26, 13, 38, 20, 39, 15, 36, 24, 14, 43, 32, 21, 19, 22, 8, 12, 49, 31, 46, 3, 1, 17, 29, 44]",geometric,50,0.99,0.001,49.21437811203983,50,8192
44,8192,9336.5492288687,1.5757868000000599,"[34, 33, 47, 45, 37, 9, 5, 23, 42, 11, 10, 4, 40, 18, 27, 35, 48, 7, 30, 16, 0, 25, 6, 41, 28, 2, 26, 13, 38, 20, 39, 15, 36, 24, 14, 43, 32, 21, 19, 22, 8, 12, 49, 31, 46, 3, 1, 17, 29, 44]",geometric,50,0.99,0.001,49.21437811203983,50,8192
45,0,6558.161043280753,0.000149500003317371,"[10, 43, 20, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 40, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 9, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 8, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,100,0.99,0.001,99.99984974758853,100,8192
46,1,6652.362270988119,0.0014175000032992102,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 9, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 8, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,100,0.99,0.001,99.99857537503732,100,8192
47,2,6652.529613252962,0.08945300000050338,"[10, 43, 40, 44, 12, 23, 49, 18, 46, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 36]",geometric,100,0.99,0.001,99.91013713157018,100,8192
48,4,6638.448199141773,0.18511900000157766,"[10, 43, 40, 44, 12, 23, 49, 18, 36, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 5, 32, 2, 4, 39, 1, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 46]",geometric,100,0.99,0.001,99.81412215495014,100,8192
49,8,6606.484132739405,0.27953210000123363,"[10, 43, 40, 46, 12, 23, 49, 18, 36, 15, 34, 11, 26, 6, 20, 28, 45, 35, 33, 47, 22, 41, 48, 37, 25, 8, 1, 32, 2, 4, 39, 5, 3, 42, 24, 14, 19, 31, 9, 17, 29, 21, 0, 38, 7, 27, 16, 13, 30, 44]",geometric,100,0.99,0.001,99.71945511604055,100,8192
50,16,6821.767000211485,0.36595130000205245,"[10, 43, 40, 46, 12, 23, 49, 9, 36, 15, 34, 3, 26, 6, 20, 28, 27, 35, 33, 47, 22, 41, 5, 37, 25, 8, 1, 32, 2, 4, 39, 38, 11, 42, 45, 16, 19, 31, 18, 17, 29, 21, 0, 48, 7, 24, 14, 13, 30, 44]",geometric,100,0.99,0.001,99.63288218418612,100,8192
51,32,7169.695988827904,0.4556525000007241,"[10, 43, 40, 46, 12, 23, 13, 9, 36, 15, 34, 3, 26, 6, 20, 38, 27, 35, 33, 47, 22, 41, 5, 37, 25, 8, 1, 32, 2, 16, 39, 28, 11, 42, 4, 45, 44, 31, 18, 17, 29, 21, 0, 48, 7, 24, 14, 49, 30, 19]",geometric,100,0.99,0.001,99.54310090844409,100,8192
52,64,8040.427818011653,0.5481820000022708,"[13, 43, 40, 46, 12, 41, 10, 26, 36, 15, 29, 38, 27, 48, 44, 45, 23, 37, 4, 47, 22, 9, 20, 35, 25, 5, 1, 17, 2, 0, 39, 28, 11, 42, 33, 3, 8, 31, 18, 32, 34, 24, 16, 6, 7, 21, 14, 49, 30, 19]",geometric,100,0.99,0.001,99.45057357746478,100,8192
