,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
125,128,0.0,0.4371621999999995,"[1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1]",200,0.03,2048
126,256,0.0,0.4371621999999995,"[1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1]",200,0.03,2048
127,512,0.0,0.4371621999999995,"[1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1]",200,0.03,2048
128,1024,0.0,0.4371621999999995,"[1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1]",200,0.03,2048
129,2048,0.0,0.4371621999999995,"[1, 1, 1, 1, 2, 2, 0, 2, 0, 2, 3, 3, 3, 0, 0, 3, 3, 3, 0, 1]",200,0.03,2048
130,0,15.0,0.01501389999999958,"[0, 2, 1, 0, 3, 0, 3, 3, 3, 2, 0, 1, 1, 1, 0, 0, 3, 3, 0, 3]",200,0.1,2048
131,1,4.0,0.05212349999999866,"[3, 1, 2, 2, 2, 1, 1, 0, 1, 0, 3, 3, 0, 3, 1, 3, 3, 3, 0, 1]",200,0.1,2048
132,2,4.0,0.10703949999999907,"[3, 1, 2, 2, 2, 1, 1, 0, 1, 0, 3, 3, 0, 3, 1, 3, 3, 3, 0, 1]",200,0.1,2048
133,4,2.0,0.21794639999999887,"[1, 0, 0, 0, 0, 1, 1, 0, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 2]",200,0.1,2048
134,8,2.0,0.333291899999999,"[1, 0, 0, 0, 0, 1, 1, 0, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 2]",200,0.1,2048
135,16,1.0,0.5241946999999989,"[0, 0, 3, 0, 1, 1, 2, 1, 2, 1, 3, 3, 1, 2, 3, 3, 0, 3, 3, 0]",200,0.1,2048
136,32,0.0,0.6502187999999993,"[0, 0, 3, 0, 1, 1, 2, 1, 2, 1, 3, 3, 3, 2, 3, 3, 0, 3, 3, 0]",200,0.1,2048
