,Iteration,Fitness,Time,State,Population Size,Mutation Rate,max_iters
94,4,296.0,0.15815960000000473,"[4, 4, 4, 3, 0, 4, 2, 4, 1, 3, 2, 4, 4, 4, 3, 1, 2, 2, 3, 3]",200,0.01,2048
95,8,318.0,0.2943619000000055,"[3, 4, 4, 3, 4, 3, 1, 2, 4, 3, 3, 3, 4, 4, 4, 1, 4, 4, 2, 2]",200,0.01,2048
96,16,335.0,0.5219069000000047,"[4, 4, 4, 1, 4, 1, 1, 4, 4, 3, 4, 4, 4, 4, 4, 2, 4, 4, 3, 3]",200,0.01,2048
97,32,347.0,0.8823671000000033,"[4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 0, 4, 4, 0, 4]",200,0.01,2048
98,64,348.0,1.697345300000002,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.01,2048
99,128,348.0,3.205520100000001,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.01,2048
100,256,348.0,5.776935300000005,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.01,2048
101,512,348.0,5.776935300000005,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.01,2048
102,1024,348.0,5.776935300000005,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.01,2048
103,2048,348.0,5.776935300000005,"[4, 4, 4, 0, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 0, 4]",200,0.01,2048
104,0,157.0,0.00809730000000286,"[4, 0, 3, 4, 3, 0, 1, 0, 0, 3, 4, 3, 2, 0, 1, 0, 2, 3, 1, 1]",200,0.02,2048
105,1,270.0,0.03307370000000276,"[4, 4, 4, 1, 0, 2, 1, 1, 3, 3, 1, 4, 2, 4, 1, 1, 3, 2, 3, 4]",200,0.02,2048
106,2,272.0,0.08849320000000205,"[3, 3, 4, 2, 4, 4, 4, 0, 3, 4, 1, 4, 4, 1, 1, 3, 3, 4, 2, 2]",200,0.02,2048
107,4,302.0,0.16593390000000596,"[3, 4, 4, 2, 3, 2, 3, 2, 4, 3, 3, 3, 4, 4, 2, 0, 2, 4, 0, 4]",200,0.02,2048
108,8,320.0,0.2999733000000049,"[4, 4, 4, 0, 2, 4, 0, 1, 3, 3, 4, 4, 4, 4, 3, 4, 4, 1, 0, 3]",200,0.02,2048
109,16,331.0,0.5374577000000045,"[4, 3, 4, 0, 4, 4, 0, 4, 3, 3, 4, 4, 4, 4, 2, 4, 4, 4, 0, 4]",200,0.02,2048
110,32,348.0,1.0158902000000012,"[4, 4, 4, 0, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.02,2048
111,64,348.0,1.8433125000000032,"[4, 4, 4, 0, 4, 4, 0, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 0, 4]",200,0.02,2048
